Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
321,Ravenclaw,Gloria,Beltran,1998-08-11,Left,43863.0,-706.7667946668092,2.2818576842988185,7.067667946668093,3.5860000000000003,484.4464058993306,581.7072279755063,3.9253787048320694,1029.3998049969537,5.390116625070165,0.5297396051660122,-232.59965,-1.6300000000000026
322,Ravenclaw,Lissette,Haywood,1997-10-04,Left,56024.0,-478.4931361095103,3.7160054866547396,4.784931361095104,4.9430000000000005,513.2860725695821,573.9874620810782,4.762362593650853,1041.4958837654267,5.1829950963365246,1.4728714747394562,-232.77461,-26.270000000000003
323,Slytherin,Ken,Rutter,2001-04-22,Right,67322.0,-425.4743358429703,-5.244584980219243,4.254743358429703,-4.6960000000000015,-513.2741498654725,398.2025804675618,6.233363111885094,1032.2020567953175,8.24937898599703,0.4153900040059137,-251.41826,-94.1
324,Ravenclaw,Grant,Yocum,1999-04-08,Right,37915.0,-620.2226448258089,3.535748711410542,6.202226448258088,4.87,510.15208488358127,576.7850412982795,5.169765245319393,1071.0357835809698,8.201253797602536,0.8210164432746805,-230.06181,-31.449999999999996
325,Ravenclaw,Jae,Barrows,2000-02-16,Left,48177.0,-710.8130671843077,5.509801023777841,7.108130671843076,2.257,128.90899121876578,559.6858743439517,4.779289301125763,1030.8857765042967,5.277694670419269,0.1819058065375585,-232.84217,23.64
326,Slytherin,Kathrine,Shelley,1998-07-24,Left,52174.0,-264.72756473151964,-3.332985506448579,2.647275647315197,-5.715,-231.80638299005105,491.3451215371611,0.05410800894757184,1044.4677581717915,9.239761928756778,-0.6594217562779202,-251.48998,35.14
327,Hufflepuff,Rhoda,Marshall,1997-11-17,Left,54413.0,547.2909599640084,3.44017827205875,-5.472909599640085,5.849,-836.8766053776303,440.2078459952401,2.8298160240185033,1077.9735349686189,6.387536316787884,-1.4923196769127878,-246.42618,32.12
328,Slytherin,Simon,Mckenna,2001-03-11,Left,50357.0,-573.2987846661646,0.2193000083303991,5.732987846661645,-2.8550000000000004,-587.1981015894686,423.2625240418248,3.4831476338338576,1020.6648324229892,5.074415895102441,-1.4004697981484389,-245.44524,0.4299999999999997
329,Gryffindor,Hunter,Augustine,1998-02-01,Left,31413.0,624.7102992643836,-7.052546219581172,-6.2471029926438355,4.005,-399.63564667659546,565.1858857122132,-2.684755455975922,944.8740204151688,5.138250730554415,-0.05988203030131909,-254.45009,170.96
330,Ravenclaw,Tyrell,Kell,2001-10-07,Left,58160.0,-528.6574835255111,5.494008889088947,5.286574835255111,5.438,831.8042747675238,609.0849741828868,5.277265765980079,1060.3679239607604,6.1641626905347415,0.9715712983523724,-229.2404,-38.86
331,Hufflepuff,Alfred,Barnette,2001-04-03,Left,51198.0,420.0054021772915,2.415952250744394,-4.200054021772915,5.443,-517.3009807487972,518.209812308064,8.717468280518446,1041.093625300971,12.211899264487286,1.5784192114125783,-242.21231,-3.429999999999996
332,Gryffindor,Myron,Corbett,1999-10-07,Right,46462.0,832.4336308473337,-3.967113946222148,-8.324336308473338,3.267,-874.4214281954864,607.9897555868407,-6.9013750573796555,926.9873286175248,5.776860426902234,-0.08663771254534819,-258.02545,282.43
333,Ravenclaw,Abram,Bartley,1997-01-20,Right,79712.0,-645.2589018741887,5.620571201698666,6.452589018741888,4.575,481.69785189235887,600.3342608239365,3.9793477190988793,1038.3448991759649,3.1922269225368365,-0.8682649775088969,-231.88405,-27.46
334,Ravenclaw,Laureen,Barnhart,2001-05-26,Left,71058.0,-452.72251833560273,6.319591426713357,4.527225183356027,6.812,939.3171351241867,667.6741651038158,3.157832170260986,1060.4566653614374,5.264801700095092,0.0120049169801689,-228.68376,-10.219999999999999
335,Hufflepuff,Myrna,Neville,1996-12-10,Right,69047.0,407.23290817307054,6.856667171797546,-4.072329081730706,4.039,-554.1424955945844,399.1409199683098,6.623929994495263,1050.487160129822,4.710409933392453,0.4611378494032559,-243.81552,-33.44
336,Ravenclaw,Arthur,Hancock,2000-03-15,Left,40398.0,-526.5980804290989,8.317970967312155,5.265980804290988,4.628,701.1280350566794,578.9006709330962,3.4684988739248697,1051.7663507589723,4.336524352882806,-0.6927066821869505,-228.67479,23.67
337,Hufflepuff,Dario,Mcrae,1999-08-08,Right,52494.0,612.6958375273739,3.2111621013400704,-6.1269583752737375,6.211,-633.2359192050842,376.5704703960311,6.036170891563487,1067.160621523399,6.213967390689637,1.025369060530172,-245.55347000000003,-48.65999999999999
338,Gryffindor,Virginia,Snead,1999-12-20,Right,43656.0,224.677226341866,-6.003967435290438,-2.24677226341866,4.545,-220.16959428356242,556.9810030823231,-5.198425582694628,961.1771570496036,5.776860426902234,-0.5923208722481821,-252.85782000000003,179.0
339,Hufflepuff,Gwendolyn,Hannon,1999-07-26,Left,61812.0,330.89238920743423,4.206357823942357,-3.3089238920743425,5.8020000000000005,-620.3518173303908,429.81970243948166,3.1281639760684103,1061.6268375587654,4.388385342600198,-1.2935305634139225,-243.79427,-8.11
340,Hufflepuff,Fabian,Mccullough,2000-08-15,Right,55728.0,386.8405430808392,3.2366810757381206,-3.8684054308083926,5.0310000000000015,-524.2132295681163,438.8615366948,3.9512735553315386,1053.7129027437934,5.83937254316717,0.9645286389210692,-244.59897,-3.25
341,Slytherin,Destiny,Hiller,2001-10-18,Right,42388.0,-612.7303319774533,-4.724590567976405,6.1273033197745335,-4.541,-453.3232820174816,386.0083919150498,5.026978072210552,1050.2231035636114,8.584841575465083,-1.5766389213662146,-248.1627,-75.28
342,Ravenclaw,Jenny,Hawes,1999-05-21,Left,81777.0,-356.34090905887484,7.274883009491972,3.5634090905887486,7.207999999999997,699.3659788129758,577.9014578430522,2.2863959509879304,1050.1756369377763,0.1159838655239307,-0.7232161838083576,-231.5117,-31.79
343,Gryffindor,Lucille,Castleberry,1999-05-13,Right,76972.0,439.8197937272886,-3.7622975520710984,-4.398197937272887,5.0760000000000005,-389.45982991664926,665.1338481688355,-6.324110283262246,945.1758269646074,1.6634545715289164,0.6548397974923965,-252.48405,200.9
344,Hufflepuff,Faustino,Fairbanks,2000-03-04,Right,76722.0,238.81691445157003,4.917628494286057,-2.3881691445156994,5.332999999999998,-220.16959428356242,442.4087093698668,1.7708407659768357,1030.8857765042967,3.6670126799241833,0.2618669363826757,-244.24325,-6.09
345,Hufflepuff,Isaiah,Moya,1999-12-10,Left,52248.0,329.72690654929056,6.362245611275822,-3.2972690654929058,5.351,-954.646134715488,422.9288011419049,3.706613570163997,1076.792116948406,6.742480285905835,-0.0372570357802022,-242.70419,18.91
346,Hufflepuff,Sandy,Bayer,1998-07-21,Right,53137.0,425.5035796939894,5.830353449756696,-4.255035796939893,5.852,-520.3527733446224,386.12548084905467,6.248212451080656,1049.6552550383294,4.176902831748944,-1.216526059228167,-242.53747,-30.29
347,Ravenclaw,George,Duggan,2001-11-01,Right,77901.0,-554.0985157180266,3.4878197569958393,5.540985157180266,5.391,522.3674141368308,635.5344849979848,5.26705129747953,1028.4999740845724,5.4409056964729405,1.081470479973271,-232.33609,-30.009999999999998
348,Ravenclaw,Jamie,Martens,1996-11-13,Left,40129.0,-420.61144308233895,3.916023975954616,4.206114430823391,5.5829999999999975,416.7391026794705,583.6702144889057,4.91575313566233,1056.6393067524748,7.775410422001697,0.8944842545104789,-231.5156,-5.949999999999996
349,Slytherin,Errol,Salley,1997-10-01,Right,37609.0,-659.1611037609007,-5.686633659058215,6.591611037609008,-6.282,-418.16845051744,367.54739412759926,4.212888123251757,1068.3401235465876,9.54836621699074,-1.85289684559144,-249.60082000000003,-83.83000000000001
350,Slytherin,Doug,Bray,2000-09-04,Left,88967.0,-226.43125838857105,-6.2716395387075865,2.26431258388571,-8.183,-427.4269326894706,386.0652074772184,2.098612448831328,1062.098335577098,7.689390180257195,-1.1554181202508385,-258.52837,-93.98000000000002
351,Gryffindor,Kathi,Pederson,1996-12-05,Right,44695.0,472.2715254670978,-4.941757416834276,-4.7227152546709785,5.4910000000000005,-363.7376904181617,621.9678068918229,-5.321251288917693,940.018637225071,2.5108777398977056,0.6301483867073905,-251.61443,207.78
352,Hufflepuff,Norbert,Jerome,2000-11-21,Left,53711.0,440.60405565620994,5.727655019855268,-4.4060405565621,3.635,-499.8137323935431,404.2956069645023,-0.8336869760336905,1053.1970616683752,1.252163120794882,0.495095620716356,-246.60538,54.86
353,Ravenclaw,Porter,Holloway,1998-05-09,Right,53520.0,-418.0944811740818,5.851743358825022,4.180944811740819,4.987,608.9372949408221,592.6180776059117,6.699628976853652,1062.8274113426728,8.1356436255928,-0.2502149016398978,-230.24709,-35.38
354,Slytherin,Wendi,English,2000-08-31,Left,33102.0,-623.6473874823686,-3.18769256963985,6.236473874823687,-2.862,-568.3203333085853,410.3925040645607,4.90654636018467,1030.8857765042967,9.06849175728416,0.916685316978586,-245.30267,-41.17000000000001
355,Hufflepuff,Shelby,Carrington,1998-04-30,Right,33825.0,559.1954390899936,4.350432473121701,-5.591954390899936,3.4110710659898476,-435.6755842916462,397.00275742864784,6.474138227969773,1030.8857765042967,6.953140277855495,0.9888350993595022,-244.13999,1.5599999999999987
356,Hufflepuff,Louie,Goddard,2001-03-02,Left,25186.0,535.4747401281703,7.22574341222342,-5.3547474012817045,5.04,-130.16504829989793,334.42914080130174,4.459818994315092,1019.7001120116204,-0.003466635764876713,0.2341560939249817,-242.58497000000003,19.12
357,Hufflepuff,Delbert,Inman,1999-02-08,Right,64622.0,377.11307912419227,4.415817690358755,-3.771130791241923,5.882999999999999,-1041.3236581428478,446.2290335940784,4.846239464983008,1088.3731275227678,9.083015923476411,-1.1236096278669552,-243.85386,-14.660000000000004
358,Gryffindor,Eddy,Wolcott,2000-05-28,Left,41835.0,633.1754741900828,-5.130911719542043,-6.331754741900829,3.663,-853.5372656959785,568.6049393372879,-6.404054503355861,928.1975972156648,2.0060260065667888,0.9408784784561058,-256.83041000000003,244.05999999999997
359,Hufflepuff,Tommie,Epperson,1999-11-19,Left,73472.0,101.5521737233346,1.9362401311583763,-1.015521737233346,7.455,-635.6036832223252,380.9926119633936,4.290163703672091,1076.644410822279,2.298576464334896,0.7216939438059892,-242.71655,-102.04000000000002
360,Ravenclaw,Reynaldo,Neville,2000-08-01,Left,56837.0,-573.8349986189415,4.324191083796202,5.738349986189416,5.01,874.7933917914424,628.0032891431357,5.407737145920709,1071.4949050368025,8.070133467488054,0.7024848903531039,-229.23506,-46.65999999999999
361,Gryffindor,Danielle,Culpepper,1999-07-16,Right,46140.0,557.9785152227298,-3.7236221442952555,-5.5797851522272985,6.756,-346.01622624200826,591.0925561071024,-4.45903471863844,970.3299996271754,2.8173134158180115,-0.9274243077352906,-250.23734,166.96
362,Gryffindor,Venita,Haynes,2001-06-01,Left,59723.0,229.25577632515893,-4.487994719510544,-2.292557763251589,6.6229999999999976,-98.1266045442318,638.5049775629956,-4.240296315721499,982.1088912768224,3.1916746856509985,0.6479772522240881,-247.31584,129.35000000000002
363,Ravenclaw,Williams,Rickman,1998-01-06,Right,76205.0,-360.4114439866876,5.532531738648523,3.6041144398668767,5.791,768.2154593702019,608.9131239141649,6.657682133450548,1053.257301069964,6.081924436283527,0.8440405413324026,-231.14496,-62.800000000000004
364,Hufflepuff,Bessie,Hirsch,1997-07-30,Left,45984.0,391.7832176527643,3.0125055466043555,-3.917832176527643,5.857,-730.7818863911913,495.0201930384612,6.119082724806418,1057.940273436112,10.927450603056496,1.127045674356992,-242.45532000000003,18.1
365,Gryffindor,Lillie,Gladden,1997-07-21,Left,51258.0,359.31723508161275,-3.6883392505705785,-3.5931723508161277,7.04,-545.9042023426692,614.2723339564967,-5.750565833099345,957.1111854636324,1.5071015419002487,1.0576259053035666,-249.47558,192.69
366,Hufflepuff,Hugh,Lear,2000-04-16,Right,48470.0,362.13382768279337,6.346387324338227,-3.6213382768279336,4.888,-709.3072797943851,416.8039223838659,4.729752763178402,1060.1886164618415,6.066884883520636,-0.08050863335426758,-242.55581,13.46
367,Hufflepuff,Kasey,Camara,1999-08-11,Right,38973.0,364.3891545843479,4.730201644864295,-3.643891545843479,5.112,-300.20860888476363,495.93754284216857,8.339483373384367,1029.0320600816583,6.471819821767577,2.127414774070981,-241.14071,-20.32
368,Gryffindor,Chanda,Mcdade,2001-05-19,Left,67545.0,275.9756702375155,-3.872032055622353,-2.7597567023751544,5.077,-619.2945786112308,636.4257355291345,-6.606413952829299,967.613066695732,2.4107392495787234,1.5219080525556603,-251.32835,190.76
369,Hufflepuff,Olga,Crouch,1999-05-16,Right,62824.0,380.39273652162734,3.4216204110369803,-3.8039273652162735,3.905,-566.2133518382913,404.2586704866169,9.186750039382709,1058.688521415781,8.592797183337101,0.7854599681962461,-244.36896,-76.16
370,Slytherin,Francesco,Steiner,1999-09-06,Right,60037.0,48.155325896768694,1.385517209987464,4.161602126391436,-6.086,-593.107294652481,389.4905069986534,2.5734822305305745,1060.5904506426468,7.948541017791848,0.0241071464946526,-252.03586,-46.9
371,Gryffindor,Mohamed,Harvey,1998-05-22,Right,27141.0,586.8803051834291,-3.070028783368585,-5.8688030518342895,7.657,-526.4040790689899,585.0477143264634,-6.795737800828262,938.2285185820388,0.2056019456033331,0.6092088982784044,-250.19702,244.96
372,Gryffindor,Rhonda,Tibbs,1997-07-22,Left,47339.0,726.5252930396944,-3.46790569397192,-7.265252930396942,5.513,-591.8825217728153,614.6739302649496,-5.8915648894792865,941.3516067943456,2.8560821851176903,-1.9006078286218984,-253.77151,238.24
373,Ravenclaw,Gale,Wilmoth,1997-09-30,Left,57751.0,-405.6018653116277,5.2500374326738735,4.056018653116277,5.715,266.5238051721511,659.6940915749859,7.483499495471944,1051.8903826523367,11.440991246573102,-0.8314315588453283,-230.18354,1.2899999999999991
374,Hufflepuff,Stephenie,Mesa,2000-07-24,Left,61356.0,297.3477108118152,4.953354345110134,-2.9734771081181512,5.002,-624.0258418834269,418.2311608622058,3.1723939262725662,1060.2066244800308,3.9945321002650784,0.5907365892925468,-243.83594,-5.100000000000005
375,Hufflepuff,Sydney,Rosen,1997-06-08,Left,83884.0,164.68257095147595,5.4197667061046255,-1.6468257095147596,5.692,-220.16959428356242,413.14590980667,-1.8494521364820882,1090.6253176755515,0.5516550490904208,0.6721048565824828,-245.23197,-0.019999999999999574
376,Ravenclaw,Williams,Reddy,1999-12-26,Right,44625.0,-674.5250621373896,5.3849723088226265,6.745250621373893,2.8310000000000004,249.7927411390006,535.6136359049848,5.612732928593367,1028.0222834371673,4.910270636239007,-0.3988529142932029,-232.23301,-3.1200000000000045
377,Slytherin,Collin,Slaton,2000-04-04,Right,67730.0,-444.697989587617,-6.228201137689725,4.44697989587617,-6.9510000000000005,-413.8225905367104,387.8274481436483,3.914832206664072,1054.4462673424769,8.561106147875732,-1.3103752957934756,-253.97717000000003,-93.37
378,Gryffindor,Eloy,Cruz,2000-03-10,Right,61157.0,263.4002725821642,-4.79953115319151,-2.6340027258216416,5.268,-571.8396529455982,638.8260288673273,-6.69547357644933,937.975301341436,5.776860426902234,-0.3475788164907212,-251.68137,211.41
379,Slytherin,Doreen,Ferreira,2001-03-29,Right,63499.0,-419.1191342705855,-9.687662280348219,4.191191342705855,-6.285,-310.1586452500292,392.3302685889655,6.938013912448753,1051.4441956520825,11.344639694736426,0.1692820022258201,-254.23222,-143.52
380,Gryffindor,Johnie,Cho,1999-11-15,Right,17930.000000000004,768.7703105216783,-5.69952815935107,-7.6877031052167855,5.44,-433.9709933884725,550.0585557979359,-4.145359898233809,925.7273952784273,2.669567790636255,-0.1589247430768902,-254.07461,219.70999999999998
381,Hufflepuff,Von,Dupre,1998-12-03,Right,47383.0,505.4756001283025,4.530756912659516,-5.054756001283025,2.915,-533.6400237606858,434.724751503131,5.112212898557743,1048.9240387608484,7.954527356446286,-0.1490508744611941,-245.71696,22.61
382,Gryffindor,Griselda,Thompson,1999-10-03,Right,56541.0,426.6377508043173,-4.884101637695258,-4.266377508043171,4.138999999999999,-886.9324806974525,603.3108673665071,-6.7774743383385525,935.9714858391736,1.7862629591446857,0.788245074099039,-255.01863,230.87
383,Gryffindor,Lottie,Miles,1997-04-20,Right,37880.0,320.4009338318533,-7.084465169232271,-3.2040093383185333,4.292,-410.4525921783418,589.5481197365192,-3.3570299935021586,958.879452486226,4.9668009858109965,0.4433713719296142,-251.77155,156.13
384,Gryffindor,Tony,Schwarz,1999-02-27,Left,49297.0,367.4099856858438,-5.0307045649465385,-3.674099856858438,5.039,-405.4132442662087,592.792887007204,-4.9134451789857945,970.828181629774,3.1690278061488217,-0.6472100925796928,-251.2456,161.46
385,Gryffindor,Margo,Milam,1998-07-05,Left,53830.0,528.8933941422027,-3.229370575273723,-5.288933941422028,7.501,-286.8759396523604,618.7697090403389,-4.615696278582071,965.9524291342937,2.2960094789271817,-0.0852138398301992,-249.14775,169.8
386,Ravenclaw,Latonya,Amaya,1997-08-19,Right,52151.0,-672.7796023911612,3.699605005118425,6.727796023911612,3.534,742.1342454680805,549.7832369278932,4.573940245224399,1048.5947201798172,4.104647839009681,0.7206167199962643,-231.79021,-49.40999999999999
387,Ravenclaw,Ernesto,Soper,1997-03-24,Right,55522.0,-462.665792085034,5.238002970748182,4.6266579208503416,5.501,653.9520225934898,629.4849210228539,7.123052740708348,1076.2716025386972,10.28162942811748,-0.08163069522323088,-228.9608,-44.36000000000001
388,Hufflepuff,Randell,Treadwell,1997-04-13,Right,91534.0,186.65540699722573,5.414912687928168,-1.8665540699722567,4.744,-796.0645614270288,384.23609718321296,0.1702632447034773,1085.1096629079043,0.09223611031649881,-1.3175906741026304,-246.05342,-41.88
389,Ravenclaw,Jeffry,Mccloskey,2001-08-02,Right,51189.0,-378.2112512889536,4.825555379709587,3.7821125128895363,5.982,515.2863290323037,644.6315767666213,6.9645330212828505,1061.1859636419863,10.743622120737616,-0.5113530833851679,-229.7299,-13.61
390,Slytherin,Oliver,Heflin,1999-04-15,Right,50088.97157622739,-473.8481950492781,-5.381594456534202,4.738481950492783,-3.4450000000000003,-434.1944680918468,420.0054303883835,6.938229821835995,1023.0327844304454,8.755956931749697,2.0710708268170785,-248.9768,-83.78
391,Hufflepuff,Graig,Padgett,1999-05-02,Left,53411.0,541.515218403286,4.824097873557438,-5.415152184032859,7.807,-503.9663050244033,400.212718482844,5.2618918524444185,1051.7275739491474,3.7592721870537047,0.5267115148182758,-242.68269,-27.14
392,Hufflepuff,Melva,Chastain,2001-10-26,Left,81491.0,398.4003774013517,3.2573492077381814,-3.9840037740135172,6.909,-402.3214723823723,388.0618592981433,1.8946862215740328,1030.8857765042967,-0.6178807083101248,-1.386635646157164,-245.76681,-59.14000000000001
393,Ravenclaw,Ursula,Tyler,1998-02-13,Left,70313.0,-581.736434264089,1.385517209987464,5.817364342640889,3.892,268.3013812301261,628.6451434861951,5.045303168250967,1007.4456822473016,5.7811332191564535,0.4274845052279545,-234.21965,9.640000000000002
394,Ravenclaw,Eddy,Hardison,2001-05-14,Right,38245.0,-134.19202715935302,6.457299498252349,1.3419202715935303,8.604,600.1925553596077,628.8060249620231,2.88842328078044,1070.6246352662706,7.359846070200992,0.1609124219602283,-229.266,35.3
395,Slytherin,Maria,Kidwell,1999-02-06,Left,45857.0,-554.181932291281,-5.647655354143777,5.54181932291281,-3.7989999999999995,-591.7646505395062,392.973419827002,7.048482058164468,1047.6484051196717,10.408749129663958,1.88278646664176,-248.39978,-94.89000000000001
396,Hufflepuff,Frederic,Koonce,1997-11-11,Left,51842.0,632.2335300346889,6.754861628379574,-6.322335300346888,3.294,-221.8483972315508,319.36024995943575,3.9214021821846092,1035.6813133175635,-0.16974065877947364,-1.0743033465625291,-246.87982,-15.530000000000001
397,Hufflepuff,Eugene,Peralta,1998-11-14,Right,61982.0,292.1087379353661,5.23452983347761,-2.9210873793536623,4.23,-787.0360495302343,433.25996704442366,3.8981597040978686,1069.794110139911,6.495579301439053,-2.2865373952165613,-244.01333,1.25
398,Ravenclaw,Allan,Bentley,1998-10-13,Left,56020.0,-726.4185525505127,6.735581859032765,7.264185525505129,3.908,511.9607620357943,613.3915138181925,7.244499044719727,1042.0588039563484,7.55425928165166,-0.7888166399316436,-228.2429,-18.270000000000003
399,Ravenclaw,Clarence,Pope,1999-07-26,Left,46452.0,-735.9397268421982,7.224871772315812,-0.5378428483788052,2.889,-220.16959428356242,513.4574699130203,3.0959424053982607,1035.3315888513016,0.4771653231605484,0.9756274005072034,-230.70067000000003,-8.780000000000001
